player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Kameron Miles,32333,S,BOISE ST,8,8,0,66.7,0,2,120,58.3,63.3,0.0,60.0,77.3,64.7,0,0,0,56,15.6,5,1,2,109.7,10,0,123,1,209,408,15,0,0,15,0,228,393,2,197,41,3,19,15,0,0,191,98,19.1
Jaylyin Minor,32374,LB,CINCINNATI,9,7,0,70.0,0,0,138,56.8,62.8,81.0,57.9,67.1,41.5,1,1,0,23,23.7,9,1,0,124.6,7,0,227,0,107,238,1,0,0,1,0,0,237,10,121,10,15,22,10,2,1,74,62,10.6
Blake Keller,32388,ED,MARSHALL,12,8,0,,0,1,214,67.8,55.6,85.3,53.2,52.0,28.6,0,6,0,,24.3,9,0,0,0.0,0,1,0,0,0,316,315,0,0,314,1,0,1,161,155,1,13,20,0,7,0,0,0,
Lene Lesatele,32407,ED,BYU,1,1,0,,0,0,128,64.4,64.0,77.2,,61.1,77.5,0,0,0,,0.0,0,0,0,0.0,0,0,5,0,6,24,14,0,0,14,0,0,10,0,18,5,2,2,0,0,0,0,0,
Paris Bostick,32411,LB,OREGON,1,0,0,100.0,0,0,264,82.7,79.2,69.1,,46.9,77.7,0,0,0,3,0.0,0,0,0,79.2,1,0,5,0,2,5,0,0,0,0,0,0,5,0,3,0,3,3,1,0,0,3,0,3.0
Steven Holman,32433,LB,UTSA,1,1,0,,0,0,331,60.0,71.0,71.4,,70.4,76.1,0,0,0,,0.0,0,0,0,0.0,0,0,10,0,1,10,0,0,0,0,0,0,10,0,9,0,0,1,0,0,0,0,0,
Ernest Hawkins,32435,LB,S CAROLINA,3,0,0,100.0,0,0,289,50.7,48.4,76.7,59.5,55.9,73.2,0,0,0,17,0.0,0,0,0,118.8,1,0,7,0,4,15,5,0,0,5,0,0,10,1,10,3,1,1,1,0,0,17,5,17.0
Cam Darley,32448,ED,CHARLOTTE,1,0,0,,0,0,136,,42.9,74.1,59.1,45.0,26.6,0,0,0,,50.0,2,0,0,0.0,0,0,0,0,0,10,10,0,0,10,0,0,0,1,9,0,2,2,0,0,0,0,0,
Jacky Dezir,32449,DI,KANSAS,9,2,0,,0,0,198,,50.0,26.4,57.5,50.5,75.2,0,1,0,,0.0,0,0,1,0.0,0,0,0,0,0,131,131,12,116,0,3,0,0,46,85,0,3,3,0,1,0,0,0,
Marshal Davis,32464,DI,OHIO,1,0,0,,0,0,259,,61.4,68.6,59.9,60.7,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,4,4,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,
Jordan Jones,32468,DI,TEMPLE,2,0,0,,0,0,306,,61.4,69.4,,60.9,70.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,5,5,1,4,0,0,0,0,0,5,0,1,1,0,0,0,0,0,
DeQueszman Kelley,32492,DI,GA STATE,8,1,0,,0,0,175,60.0,64.2,77.9,59.3,69.0,44.6,1,3,0,,25.0,1,0,0,0.0,0,0,0,0,0,84,84,1,69,0,14,0,0,47,37,0,2,2,0,4,0,0,0,
Jacob Benegas,32556,DI,NEW MEX ST,12,3,1,,0,0,242,62.7,59.8,83.9,55.8,59.6,57.7,0,5,0,,13.0,3,0,0,0.0,0,0,0,0,0,449,449,6,435,0,8,0,0,206,243,0,13,17,0,5,0,0,0,
Adam Pulsipher,32582,LB,BYU,3,0,0,,0,0,128,62.0,52.8,77.0,60.0,47.1,,0,0,0,,,0,0,0,0.0,0,0,0,1,7,18,17,0,0,17,0,0,1,1,10,0,0,0,0,0,0,0,0,
Cedric Lancaster,32606,CB,SMU,4,0,0,50.0,0,0,287,71.2,66.7,0.0,60.0,66.1,76.6,0,0,1,8,0.0,0,0,1,20.8,1,0,0,39,16,41,2,0,0,2,0,0,39,1,24,0,1,2,2,0,0,8,6,8.0
Nick Sharga,32630,FB,TEMPLE,5,0,0,0.0,0,0,306,49.8,66.1,76.6,55.3,81.8,53.7,0,0,0,,16.7,1,0,0,39.6,0,0,54,0,21,56,0,0,0,0,0,0,56,3,32,2,4,5,1,0,0,0,0,
Josiah Phillips,32669,CB,MISS STATE,1,0,0,,0,0,227,,57.2,69.8,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,
Beau Harmon,32720,DI,CINCINNATI,1,0,0,,0,0,138,,59.0,69.8,59.7,59.4,70.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,6,6,0,6,0,0,0,0,4,2,0,1,1,0,0,0,0,0,
Devin Pearson,32722,S,CHARLOTTE,12,11,0,54.8,2,3,136,72.8,74.5,88.4,55.8,74.4,68.5,0,0,2,59,16.1,10,3,3,94.8,17,0,134,1,421,779,5,0,0,5,0,531,774,4,354,108,14,41,31,0,5,255,127,15.0
Max Loeb,32739,DI,ILLINOIS,1,0,0,,0,0,187,,63.2,69.9,59.4,62.4,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,7,0,7,0,0,0,0,2,5,0,0,0,0,0,0,0,0,
DeAndre Farris,32759,CB,W KENTUCKY,5,0,0,40.0,0,0,346,63.7,65.5,77.7,,68.9,81.8,0,0,1,11,0.0,0,0,0,10.0,2,0,5,72,41,78,0,0,0,0,0,0,78,0,37,1,2,6,5,0,0,17,2,8.5
Robert Jackson Jr.,32876,CB,BOWL GREEN,3,0,0,50.0,1,0,122,58.0,53.3,73.6,,48.2,38.3,0,0,0,3,33.3,1,0,1,56.3,1,0,0,17,8,18,1,0,0,1,0,0,17,0,10,0,1,2,2,0,0,3,1,3.0
Devon Brewer,32882,S,ARIZONA,1,0,0,100.0,0,0,109,51.4,44.0,69.3,,,,0,0,0,12,,0,0,0,116.7,1,0,0,0,2,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,12,3,12.0
Daquan Worley,33022,CB,PENN STATE,1,0,0,,0,0,266,60.0,61.4,66.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,1,1,3,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,
Isaiah Langley,33053,S,USC,7,0,0,60.0,0,0,326,61.5,60.3,79.2,,52.0,82.0,0,0,0,15,0.0,0,1,0,77.9,6,0,1,96,65,103,0,0,0,0,0,0,103,0,38,6,1,7,10,0,0,62,8,10.3
Jefferie Gibson,33058,S,CLEMSON,4,0,0,25.0,0,0,140,72.3,69.2,77.9,,60.0,82.3,0,1,0,1,0.0,0,1,0,79.2,1,0,15,1,29,61,0,0,0,0,0,41,61,0,32,4,3,4,4,1,1,1,0,1.0
Kellen Blanchett,33064,CB,ARK STATE,1,1,0,100.0,0,0,113,53.0,50.4,70.9,59.5,60.0,75.1,0,0,0,9,0.0,0,0,0,104.2,1,0,0,0,2,4,1,0,0,1,0,0,3,1,1,3,0,0,1,0,0,9,4,9.0
DJ Dean,33108,CB,ARKANSAS,11,6,0,68.6,0,0,111,67.3,69.3,86.4,72.9,72.0,53.4,0,0,2,42,19.5,8,1,3,83.7,35,1,41,545,351,623,28,0,0,28,0,1,595,3,269,8,8,27,51,1,2,339,168,9.7
Taj-Amir Torres,33109,CB,BOSTON COL,5,1,0,55.6,0,0,121,61.5,66.2,76.9,79.5,68.6,82.4,2,0,0,33,0.0,0,1,0,75.7,5,0,10,43,40,68,0,0,0,0,0,6,68,1,27,9,1,6,9,2,0,59,19,11.8
Darrell Miller,33117,CB,TENNESSEE,1,0,0,,0,0,307,61.4,62.5,66.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,3,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,
Dedrick Shy,33123,CB,TULANE,2,0,0,61.5,0,0,319,63.6,63.9,76.6,,60.0,81.0,0,0,1,24,0.0,0,2,1,88.8,8,0,0,48,41,48,0,0,0,0,0,0,48,0,7,0,1,6,13,0,3,87,9,10.9
Julius Lewis,33145,CB,TCU,7,1,0,20.0,0,0,305,84.2,82.1,81.5,,67.7,56.7,0,0,0,37,16.7,1,5,0,45.0,2,0,5,150,65,167,1,0,0,1,0,0,166,0,102,11,2,4,10,0,0,43,8,21.5
Lawrence Cimino,33150,CB,RICE,2,0,0,100.0,0,0,275,29.8,27.8,71.4,,60.0,7.9,0,0,0,50,100.0,1,0,0,158.3,1,0,0,6,2,7,1,0,0,1,0,0,6,0,5,0,0,0,1,0,1,50,13,50.0
Cam Ordway,33178,CB,OLE MISS,5,1,0,66.7,0,0,226,70.1,68.0,0.0,,68.8,64.0,0,0,0,39,12.5,1,1,1,142.4,4,0,1,52,31,54,0,0,0,0,0,0,54,0,23,1,2,6,6,0,1,65,18,16.3
Lukas Denis,33180,CB,BOSTON COL,1,0,0,,0,0,121,61.3,62.5,71.5,,61.3,,0,0,0,,,0,0,0,0.0,0,0,0,10,2,11,0,0,0,0,0,1,11,0,9,0,0,0,0,0,0,0,0,
Malik Eugene,33185,S,TULANE,5,0,0,100.0,0,0,319,41.2,48.9,80.9,59.9,61.0,81.0,0,0,0,35,0.0,0,0,0,158.3,3,0,18,0,25,63,16,0,0,16,0,24,47,1,37,5,0,4,3,0,1,56,9,18.7
Kenny Iloka,33190,S,TCU,2,0,0,66.7,0,0,305,61.4,61.5,79.0,,60.4,85.8,0,0,0,36,0.0,0,0,0,109.7,2,0,22,4,49,89,0,0,0,0,0,35,89,0,40,28,0,8,3,0,0,52,3,26.0
Chris Pryor,33197,S,FRESNO ST,1,0,0,,0,0,169,62.0,66.6,69.7,,65.3,79.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,3,7,0,0,0,0,0,7,7,0,4,0,0,2,0,0,0,0,0,
Michael Lewis,33204,S,UTEP,10,9,0,47.4,0,0,330,44.5,50.0,83.6,55.4,62.3,32.4,0,0,0,18,30.0,12,2,0,76.2,9,0,75,1,187,327,2,0,0,2,0,173,325,2,138,76,8,19,19,0,1,78,51,8.7
Jarrid Satterfield,33233,CB,TEMPLE,1,0,0,,0,0,306,,60.0,68.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,
Hunter Knoblauch,33239,CB,KANSAS ST,1,0,0,,0,0,199,60.1,60.0,63.7,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Jeremiah Dinson,33322,CB,AUBURN,8,1,0,88.9,0,0,115,58.1,59.9,81.3,59.7,65.7,85.0,0,0,0,35,0.0,0,0,0,151.4,8,0,11,44,69,124,2,0,0,2,0,3,122,2,53,64,1,11,9,0,1,103,40,12.9
Kareem Ali,33353,CB,TEMPLE,1,0,0,,0,0,306,61.6,62.5,67.2,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,3,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,
DeAndre Baker,33356,CB,GEORGIA,4,0,0,100.0,0,0,173,53.0,55.8,73.9,,64.8,73.5,0,0,0,44,0.0,0,0,0,118.8,1,0,0,23,10,23,0,0,0,0,0,0,23,0,13,0,0,1,1,0,0,44,1,44.0
Trey Spencer,33358,CB,LA TECH,6,2,0,63.6,0,0,208,61.7,62.2,77.7,,63.3,73.4,0,0,0,30,11.1,1,0,0,85.8,7,0,3,70,59,75,1,0,0,1,0,0,74,0,16,1,1,6,11,0,0,81,14,11.6
Antonio Shenault,33362,CB,MINNESOTA,5,2,0,81.8,0,0,225,52.9,55.4,78.6,58.7,65.8,85.4,0,0,0,41,0.0,0,1,0,115.2,9,0,12,16,51,84,0,0,0,0,0,0,84,2,31,56,1,9,11,0,0,128,22,14.2
Trevon Story,33370,CB,CINCINNATI,1,0,0,,0,0,138,,60.0,68.6,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,
Brian Chase,33381,LB,RUTGERS,3,0,0,,0,0,278,60.0,43.3,72.8,58.9,46.8,,0,0,0,,,0,0,0,0.0,0,0,3,0,1,8,4,0,0,4,0,0,4,1,6,1,0,0,0,0,0,0,0,
David Rose,33430,CB,PURDUE,1,0,0,0.0,0,0,273,76.9,77.0,73.5,,60.0,,0,0,0,,,0,1,0,39.6,0,0,1,14,17,18,0,0,0,0,0,3,18,0,1,0,0,0,1,0,0,0,0,
Devon Russell,33461,CB,E MICHIGAN,6,1,0,58.3,0,0,160,64.2,57.6,82.9,52.7,41.0,38.2,0,0,1,22,28.6,2,1,0,49.0,7,0,12,15,59,114,12,0,0,12,0,0,102,6,49,75,2,4,12,0,0,95,29,13.6
Vince Thomas,33463,S,LA LAFAYET,1,0,0,,0,0,207,,61.5,71.3,,61.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,8,0,0,0,0,0,6,8,0,8,2,0,0,0,0,0,0,0,
Markeis Hallback,33516,CB,GA SOUTHRN,1,0,0,,0,0,174,,47.3,66.3,,56.4,,0,0,0,,,0,0,0,0.0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Jarius Adams,33573,CB,RUTGERS,7,1,0,78.6,1,0,278,52.7,58.3,81.5,58.9,77.1,59.9,0,0,0,39,15.4,2,0,2,153.9,11,0,10,202,88,215,3,0,0,3,0,0,212,1,126,0,5,10,14,0,2,160,50,14.5
Johnathan Rattliffe,33593,CB,OLE MISS,2,0,0,100.0,0,0,226,63.3,64.5,73.3,,62.3,,0,0,0,17,,0,0,0,118.8,1,0,0,19,4,19,0,0,0,0,0,0,19,0,15,0,0,0,1,0,0,17,2,17.0
Brian Armstrong,33600,CB,LA MONROE,2,0,0,,0,0,209,60.8,62.5,69.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,7,2,9,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,
JaColbie Butler,33621,S,UTSA,2,0,0,,0,0,331,60.0,61.4,64.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,3,1,1,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,
Prentice McKinney,33652,S,OKLAHOMA,3,0,0,,0,0,261,66.0,65.8,73.5,,61.6,76.4,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,9,21,0,0,0,0,0,18,21,0,12,2,0,1,0,0,0,0,0,
Jahque Alleyne,33657,S,VA TECH,1,0,0,100.0,0,0,337,72.5,72.9,69.7,,,74.8,0,0,0,3,0.0,0,0,0,79.2,1,0,0,0,4,4,0,0,0,0,0,2,4,0,0,2,1,1,1,0,0,3,0,3.0
Dameon Baber,33692,S,NEVADA,9,6,0,61.9,0,0,239,66.4,70.8,45.7,60.0,77.4,60.1,0,1,6,28,18.8,13,0,1,57.7,13,0,89,2,297,630,0,0,0,0,0,448,630,1,332,91,13,50,21,1,1,140,69,10.8
Willie Sykes,33722,S,ARKANSAS,2,0,0,100.0,0,0,111,40.6,43.9,72.2,,60.0,76.4,0,0,0,19,0.0,0,0,0,118.8,1,0,0,0,11,15,0,0,0,0,0,15,15,0,4,0,0,1,1,0,0,19,1,19.0
Langston Provitt,33723,CB,OHIO,11,1,0,44.0,0,0,259,58.2,60.5,81.1,52.0,74.5,55.0,0,1,1,23,18.2,2,0,1,88.7,11,0,9,171,110,192,0,0,0,0,0,2,192,3,79,10,2,8,25,1,3,162,21,14.7
Zach Goins,33731,LB,N CAROLINA,2,0,0,100.0,0,0,245,63.0,58.7,75.4,,55.2,77.7,0,0,0,6,0.0,0,0,0,91.7,1,0,16,0,2,27,0,0,0,0,0,0,27,0,25,11,0,3,1,0,0,6,9,6.0
Darryl Godfrey,33788,S,UTSA,3,0,0,66.7,0,0,331,67.1,61.3,75.2,,55.2,53.7,0,0,0,29,20.0,2,1,0,103.5,2,0,28,0,11,37,0,0,0,0,0,7,37,0,26,2,2,8,3,0,0,33,9,16.5
Kenyatta Anderson,33798,CB,FIU,4,1,0,33.3,0,0,166,51.1,53.4,76.8,,60.3,80.5,0,0,0,10,0.0,0,0,0,81.9,2,0,9,0,19,44,0,0,0,0,0,10,44,0,25,25,1,3,6,0,1,11,4,5.5
DeShawn Raymond,33802,CB,TCU,1,0,0,50.0,0,0,305,62.4,63.1,72.7,,60.6,,0,0,0,8,,0,0,0,60.4,1,0,0,15,8,17,0,0,0,0,0,0,17,0,9,2,0,0,2,0,0,8,4,8.0
Chandler Hawkins,33949,CB,S JOSE ST,2,1,0,50.0,0,0,285,35.5,31.5,68.1,,63.4,73.1,0,0,0,18,0.0,0,0,0,81.3,1,0,3,5,2,8,0,0,0,0,0,0,8,0,6,0,0,0,2,0,0,18,3,18.0
Julian Brentley,33978,LB,OHIO,1,0,0,,0,0,259,60.0,50.6,68.5,,59.0,21.8,0,0,0,,,0,0,0,0.0,0,0,4,0,1,4,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,
Denzel Fisher,33986,CB,UCLA,6,1,0,61.1,0,0,324,50.5,55.2,79.8,,73.8,63.8,0,0,0,62,7.1,1,2,0,86.8,11,0,13,124,74,144,0,0,0,0,0,0,144,0,70,7,2,12,18,0,0,146,38,13.3
Nick Pratt,33995,CB,LA MONROE,1,0,0,,0,0,209,,60.0,66.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Ronnie James,34030,CB,RUTGERS,4,0,0,,0,0,278,,64.6,72.4,,64.5,41.1,0,0,0,,50.0,1,0,0,0.0,0,0,3,5,0,11,3,0,0,3,0,0,8,0,11,0,1,1,0,0,0,0,0,
Mike Hughes,34057,CB,N CAROLINA,11,0,1,16.7,0,0,245,69.1,69.1,80.8,73.7,58.9,65.7,0,0,0,13,11.1,1,2,0,39.6,2,0,1,144,84,148,2,0,0,2,0,0,146,2,62,1,1,8,12,0,0,21,8,10.5
Maxwell Howell,34114,CB,OHIO,2,0,0,100.0,0,0,259,65.3,66.0,70.0,,60.0,74.2,0,0,0,6,0.0,0,0,0,91.7,1,0,0,8,5,8,0,0,0,0,0,0,8,0,3,0,0,1,1,0,0,6,2,6.0
Theron Williams,34165,S,LA TECH,4,0,0,100.0,0,0,208,52.2,54.7,76.0,55.9,64.4,78.9,0,0,0,15,0.0,0,0,0,145.8,2,0,4,0,20,36,0,0,0,0,0,23,36,4,12,9,0,2,2,0,1,19,9,9.5
Andre Brown Jr.,34189,CB,INDIANA,9,2,0,59.6,0,0,190,59.1,58.0,84.2,49.8,54.2,48.5,0,0,0,75,20.5,8,2,0,108.1,31,0,69,445,317,524,9,0,0,9,0,0,515,11,196,1,6,29,52,0,3,463,151,14.9
Jovante Moffatt,34207,CB,MIDDLE TN,2,0,0,100.0,0,0,224,62.0,61.2,73.6,57.8,60.0,,0,0,0,7,,0,0,0,95.8,1,0,0,5,4,10,2,0,0,2,0,3,8,2,4,0,0,0,1,0,0,7,5,7.0
Kris Boyd,34222,CB,TEXAS,8,2,0,83.3,0,0,311,41.2,45.1,81.7,,62.8,74.1,0,0,0,32,7.7,1,0,1,149.5,15,0,3,186,86,198,4,0,0,4,0,1,194,0,112,4,1,10,18,0,2,198,62,13.2
Darnell Savage,34247,CB,MARYLAND,8,0,0,80.0,0,0,215,49.5,54.7,79.9,,72.5,83.1,0,0,0,36,0.0,0,1,0,118.8,8,0,8,109,56,131,2,0,0,2,0,0,129,0,75,12,2,8,10,0,0,207,54,25.9
Justin Bickham,34260,CB,RICE,12,3,0,58.6,0,0,275,63.5,63.0,82.0,59.4,59.3,28.8,0,0,0,65,38.1,8,5,0,139.7,17,0,49,305,159,361,2,0,0,2,0,0,359,1,201,5,1,10,29,0,4,342,210,20.1
Rico McGraw,34267,CB,GEORGIA,8,3,0,54.2,0,0,173,60.9,61.5,87.3,59.5,61.7,43.3,1,1,0,29,30.4,7,1,0,87.2,13,0,26,80,201,353,10,0,0,10,0,35,343,7,145,202,4,13,24,2,1,150,76,11.5
Jaye Miner,34343,S,FAU,1,0,0,,0,0,165,60.8,60.4,65.8,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,
P.J. Mbanasor,34347,CB,OKLAHOMA,5,1,0,70.6,0,0,261,53.1,55.6,79.8,,68.6,82.8,0,0,0,43,0.0,0,2,2,135.3,12,0,3,140,82,143,0,0,0,0,0,0,143,0,61,0,0,6,17,0,3,142,48,11.8
Jarvis Wilson,34366,CB,GEORGIA,4,0,0,,0,0,173,73.4,72.5,76.1,,61.2,76.4,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,16,27,0,0,0,0,0,19,27,0,11,7,0,1,0,0,0,0,0,
Brandon Stanback,34368,S,BUFFALO,9,5,0,79.2,0,0,126,54.7,57.5,84.5,57.8,64.7,72.6,0,0,0,54,16.0,4,2,0,123.1,19,0,34,2,152,265,1,0,0,1,0,129,264,1,112,99,4,16,24,0,1,245,132,12.9
Jordan George,34389,S,AKRON,12,8,0,54.5,0,0,102,77.0,74.0,17.1,,66.8,73.4,0,0,1,21,11.4,4,1,1,25.6,6,0,30,2,212,322,6,0,0,6,0,242,316,0,110,42,7,23,11,0,0,42,26,7.0
Reid Miller,34400,CB,ARKANSAS,2,0,0,100.0,0,0,111,55.3,54.7,68.0,,,28.1,0,0,0,9,50.0,1,0,0,104.2,1,0,0,4,4,4,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,9,5,9.0
Will Sunderland,34449,S,OKLAHOMA,3,1,0,100.0,0,0,261,59.2,57.2,73.5,,55.5,52.0,0,0,0,13,33.3,1,0,0,108.3,2,0,3,0,9,21,1,0,0,1,0,8,20,0,12,9,0,1,2,0,0,20,9,10.0
McKinley Whitfield,34450,S,TULSA,10,2,0,0.0,0,0,320,75.6,72.4,0.0,,70.5,62.6,0,0,0,,16.7,2,2,1,39.6,0,0,19,0,50,90,0,0,0,0,0,55,90,0,40,16,3,8,2,0,0,0,0,
Troy Dipre,34460,LB,KENT STATE,2,1,0,100.0,0,0,201,59.8,65.5,75.2,66.5,67.9,78.8,0,1,0,22,0.0,0,0,0,118.8,2,0,7,0,13,24,7,0,0,7,0,0,17,2,9,10,2,2,2,1,0,26,26,13.0
J.K. Britt,34477,S,N CAROLINA,6,1,0,50.0,0,0,245,67.3,70.5,76.7,,71.9,84.0,0,0,0,9,0.0,0,0,0,57.3,2,0,9,0,26,61,0,0,0,0,0,39,61,0,35,13,1,4,4,0,0,13,6,6.5
Brynden Vance,34481,S,LA MONROE,2,0,0,,0,0,209,62.1,56.6,71.0,,55.9,74.8,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,5,11,0,0,0,0,0,10,11,0,6,0,1,1,0,0,0,0,0,
Evyn Cooper,34510,CB,PURDUE,1,0,0,,0,0,273,,60.0,66.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Arico Evans,34583,S,TCU,1,0,0,,0,0,305,63.3,64.2,71.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,0,5,6,0,0,0,0,0,0,6,0,1,5,0,0,0,0,0,0,0,
Kaulana Apelu,34619,LB,OREGON,3,0,0,,0,0,264,61.0,57.2,73.6,60.0,55.2,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,14,0,3,15,1,0,0,1,0,0,14,1,11,0,0,1,0,0,0,0,0,
Zayne Anderson,34622,S,BYU,1,1,0,,0,0,128,61.8,64.5,71.0,,61.1,76.4,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,3,6,0,0,0,0,0,4,6,0,3,2,0,0,0,0,0,0,0,
Johnathan Abram,34646,S,GEORGIA,10,4,0,41.7,0,0,173,46.5,44.9,83.3,55.4,43.1,27.8,0,0,0,66,30.0,9,0,1,126.7,5,0,44,0,146,311,0,0,0,0,0,208,311,3,162,59,8,17,12,0,2,145,70,29.0
J.T. Nettleton,34647,S,UNLV,2,2,0,,0,0,325,60.7,61.2,69.7,,60.3,78.7,0,0,0,,0.0,0,0,0,0.0,0,0,6,0,2,13,0,0,0,0,0,7,13,0,11,0,0,0,0,0,0,0,0,
Chris Seisay,34694,CB,OREGON,4,0,0,66.7,1,0,264,70.5,66.3,0.0,56.9,68.7,67.9,0,0,1,13,14.3,2,1,4,71.3,12,0,22,155,113,180,1,0,0,1,0,0,179,2,65,2,4,12,18,0,1,79,8,6.6
Cameron Scott,34706,LB,CLEMSON,2,1,0,,0,0,140,63.7,68.0,71.9,59.2,67.4,77.6,0,0,0,,0.0,0,0,0,0.0,0,0,11,0,6,13,1,0,0,1,0,0,12,1,6,1,0,2,0,0,0,0,0,
Braden Pelly,34707,DI,UTAH,1,0,0,,0,0,328,,66.3,67.8,58.9,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,
Isaiah Santos,34724,CB,UTSA,3,0,0,100.0,0,0,331,54.0,57.6,71.2,,61.5,74.3,0,0,0,19,0.0,0,0,0,118.8,1,0,22,1,7,34,0,0,0,0,0,0,34,0,27,11,1,1,1,0,0,19,8,19.0
Freddie Phillips Jr.,34731,CB,NC STATE,2,0,0,100.0,0,0,248,45.4,43.7,70.2,,60.3,74.8,0,0,0,33,0.0,0,0,0,118.8,1,0,1,0,2,6,0,0,0,0,0,0,6,0,4,5,0,1,1,0,0,33,12,33.0
Juwan Taylor,34751,LB,GEORGIA,1,0,0,,0,0,173,72.1,86.4,70.6,60.0,74.0,77.8,0,0,0,,0.0,0,0,0,0.0,0,0,8,0,3,8,0,0,0,0,0,0,8,1,4,0,1,3,0,0,0,0,0,
Eli Gates,34755,LB,MARSHALL,2,0,0,,0,0,214,,31.3,71.3,,33.3,,0,0,0,,,0,0,0,0.0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,
Akeem Davis-Gaither,34788,ED,APP STATE,1,0,0,,0,0,108,,61.2,69.9,,60.4,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,
Grayson Miller,34790,CB,MICH STATE,6,1,0,75.0,0,0,223,46.2,49.6,82.7,67.3,57.0,73.8,1,0,1,37,10.0,2,0,1,90.6,12,0,6,0,101,178,1,0,0,1,0,116,177,0,77,55,4,17,16,1,0,205,68,17.1
Jacob Huff,34815,CB,MINNESOTA,2,0,0,50.0,0,0,225,55.1,49.3,0.0,,60.0,74.8,0,0,0,40,0.0,0,0,1,95.8,1,0,1,0,13,18,0,0,0,0,0,7,18,0,5,10,0,1,2,0,0,40,6,40.0
Kirby Choates,34848,S,GEORGIA,2,0,0,100.0,0,0,173,52.7,57.8,74.7,,65.6,78.6,0,0,0,10,0.0,0,0,0,108.3,1,0,0,0,5,18,0,0,0,0,0,10,18,0,13,8,1,2,1,0,0,10,2,10.0
A.J. Smiley,34869,S,TROY,12,3,2,66.7,0,0,318,55.6,64.4,20.1,76.4,77.9,74.5,0,2,0,24,8.0,2,0,1,116.0,8,0,43,5,103,252,38,0,0,38,0,0,214,11,138,166,10,20,12,2,1,88,65,11.0
